subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s18,T1,90.0,150.0,H:\s11_to_s20\s18\vid_s18_T1.avi,0.29154881453604703,0.0009239986455256682,0.0923103282965861,0.0031277883002341564,0.5354232947960201,0.009059183370369176,0.06760659205521781,0.5354232947960201,sad,0.7250155842184427,3
s18,T1,120.0,180.0,H:\s11_to_s20\s18\vid_s18_T1.avi,0.1588118441267555,0.0012362777343584406,0.2516135542376332,0.003117168712460011,0.5212699566440525,0.012728810352015655,0.05122238819272474,0.5212699566440525,sad,0.7410291343299975,3
s18,T2,0.0,60.0,H:\s11_to_s20\s18\vid_s18_T2.avi,0.3267634343113334,0.09385391661789598,0.13405646379274153,0.03705855448691158,0.12803663768271004,0.12241066441768944,0.15782032869071802,0.3267634343113334,angry,0.6558646945230205,3
s18,T2,30.0,90.0,H:\s11_to_s20\s18\vid_s18_T2.avi,0.3091948150277162,0.16658622821527413,0.09848895317532191,0.031867897316824906,0.3003141731219663,0.043112851792329744,0.05043508135056681,0.3091948150277162,angry,0.70616381809039,3
s18,T2,60.0,120.0,H:\s11_to_s20\s18\vid_s18_T2.avi,0.3455378441476788,0.0789957782673566,0.18692958495446385,0.0367764939469655,0.12031471845793573,0.0736912603543183,0.15775431987128127,0.3455378441476788,angry,0.6732954935050925,3
s18,T2,90.0,150.0,H:\s11_to_s20\s18\vid_s18_T2.avi,0.27286146039814624,0.04847570860007342,0.04970137207630109,0.13626654609279212,0.1400396273044485,0.21772192711268232,0.1349333584155564,0.27286146039814624,angry,0.5817810609922818,3
s18,T2,120.0,180.0,H:\s11_to_s20\s18\vid_s18_T2.avi,0.4824080221952189,0.0444182496613425,0.09947306569038666,0.09272628322487265,0.21420613105411757,0.024377716541634634,0.04239053163242704,0.4824080221952189,angry,0.6985747929224342,3
s18,T3,0.0,60.0,H:\s11_to_s20\s18\vid_s18_T3.avi,0.2485841176095319,0.006587426508837747,0.1940017682334367,0.03526590864400448,0.14737281288042534,0.03801964210028714,0.33016832402347673,0.33016832402347673,neutral,0.6072692027845539,3
s18,T3,30.0,90.0,H:\s11_to_s20\s18\vid_s18_T3.avi,0.3704637935591177,0.009873522468793264,0.09276878397001842,0.010814752805115459,0.20906976809637337,0.09246112853157734,0.2145482505690046,0.3704637935591177,angry,0.6539244459093478,3
s18,T3,60.0,120.0,H:\s11_to_s20\s18\vid_s18_T3.avi,0.35975409078498394,0.19149355452956995,0.11114760491067051,0.016504443577695316,0.12594008724448713,0.15560408812055568,0.03955613083203747,0.35975409078498394,angry,0.7043822268747383,3
s18,T3,90.0,150.0,H:\s11_to_s20\s18\vid_s18_T3.avi,0.358933822528168,0.025999923252721435,0.061392046278496766,0.035332682235039055,0.2854506359403299,0.007047397167366913,0.22584349259787798,0.358933822528168,angry,0.6450405719238245,3
s18,T3,120.0,180.0,H:\s11_to_s20\s18\vid_s18_T3.avi,0.3245474164991138,0.12601423020900057,0.1213142483147982,0.019874936143742184,0.21083330201307748,0.03961389962700191,0.1578019671932658,0.3245474164991138,angry,0.6761064610609754,3
s19,T1,0.0,60.0,H:\s11_to_s20\s19\vid_s19_T1.avi,0.17441212238613182,1.570081208698931e-07,0.025066918873775865,0.0008969659319611315,0.21073945257204532,9.188995469397897e-05,0.588792493273271,0.588792493273271,neutral,0.5011946827592912,3
s19,T1,30.0,90.0,H:\s11_to_s20\s19\vid_s19_T1.avi,0.11884875072002722,1.1332253191776587e-06,0.08456689303451448,0.0022632372436279997,0.026187822172329706,9.410444993200666e-05,0.7680380591542494,0.7680380591542494,neutral,0.432048181293329,3
s19,T1,60.0,120.0,H:\s11_to_s20\s19\vid_s19_T1.avi,0.14349466056374693,0.06070356262233126,0.05814095545038794,0.03556517967675791,0.33978006968608515,0.013417796928001975,0.34889777507268876,0.34889777507268876,neutral,0.5755644220164717,3
s19,T1,90.0,150.0,H:\s11_to_s20\s19\vid_s19_T1.avi,0.045470942476725805,3.0373871893688594e-05,0.180300779298568,0.20054737971573058,0.45575285525283454,0.003911233718106133,0.11398643566614113,0.45575285525283454,sad,0.5925204927070471,3
s19,T1,120.0,180.0,H:\s11_to_s20\s19\vid_s19_T1.avi,0.022484928985514158,0.05045686258035975,0.13795395686598114,0.1198461607683793,0.5038601535882626,0.08659589935457603,0.07880203785692703,0.5038601535882626,sad,0.6267554893602307,3
s19,T2,0.0,60.0,H:\s11_to_s20\s19\vid_s19_T2.avi,0.03465410295767274,0.00018477113544764805,0.12567779503369989,0.08838086889490147,0.04733077430135066,0.0026132196964340853,0.7011584679804935,0.7011584679804935,neutral,0.41046974700173894,3
s19,T2,30.0,90.0,H:\s11_to_s20\s19\vid_s19_T2.avi,0.15953645726211377,9.54516903599118e-11,0.25797912497830544,0.08084396448841359,0.23337121168360164,0.002890742645124834,0.26537849884698905,0.26537849884698905,neutral,0.6160016362121206,3
s19,T2,60.0,120.0,H:\s11_to_s20\s19\vid_s19_T2.avi,0.10031331005622764,1.5588165616527548e-06,0.19633804936670182,0.17756161663886297,0.12338942053084895,0.2723886755832636,0.13000736900753346,0.2723886755832636,surprise,0.5593566534323529,3
s19,T2,90.0,150.0,H:\s11_to_s20\s19\vid_s19_T2.avi,0.13568145754990898,0.008893626966222456,0.02441624705751939,0.006960076680320515,0.32861350334659983,0.0009150907267505814,0.49451999767267824,0.49451999767267824,neutral,0.5319508777428293,3
s19,T2,120.0,180.0,H:\s11_to_s20\s19\vid_s19_T2.avi,0.08379684547881566,0.0014962796037630616,0.014301994973712645,0.09439992248970897,0.2808608213367292,0.054233945824984815,0.4709101902922856,0.4709101902922856,neutral,0.47994335074913275,3
s19,T3,0.0,60.0,H:\s11_to_s20\s19\vid_s19_T3.avi,0.03791827016701379,0.00013335029437808998,0.17554170418382933,0.33883964671474204,0.17511614771264475,0.007468681092340837,0.26498219983505117,0.33883964671474204,happy,0.4556125841998047,3
s19,T3,30.0,90.0,H:\s11_to_s20\s19\vid_s19_T3.avi,0.02333366946191436,0.00015325846652160588,0.1282305813890966,0.061475971548389595,0.2880823054246012,0.07868211095731668,0.42004210275216,0.42004210275216,neutral,0.5239407141991367,3
s19,T3,60.0,120.0,H:\s11_to_s20\s19\vid_s19_T3.avi,0.08891246683410907,0.001116367371627051,0.10688692437606188,0.3551593243679718,0.07688447621000179,0.08563459663419222,0.28540584420603615,0.3551593243679718,happy,0.4204573885518198,3
s19,T3,90.0,150.0,H:\s11_to_s20\s19\vid_s19_T3.avi,0.09540584637529709,4.376773434382514e-05,0.03740818689480334,0.1355423018971237,0.03129497358194163,0.008185492805822486,0.692119430710668,0.692119430710668,neutral,0.3810616322112707,3
s19,T3,120.0,180.0,H:\s11_to_s20\s19\vid_s19_T3.avi,0.1119860253627137,1.281951288712617e-05,0.21844252046850318,0.1731782909124732,0.07331262284297675,0.09188363780483533,0.33118408309561076,0.33118408309561076,neutral,0.5157457681516051,3
s20,T1,0.0,60.0,H:\s11_to_s20\s20\vid_s20_T1.avi,0.1043270842282328,0.0023037481780272882,0.06580751090676655,0.09268981398714027,0.24014191862748072,0.0012239071596206988,0.49350601691273166,0.49350601691273166,neutral,0.4891460226937332,3
s20,T1,30.0,90.0,H:\s11_to_s20\s20\vid_s20_T1.avi,0.08617077077974032,0.0021650929861947005,0.11433716546007544,0.029001995780723964,0.38238336962967173,0.007773450109750706,0.3781681552538431,0.38238336962967173,sad,0.5734210631109554,3
s20,T1,60.0,120.0,H:\s11_to_s20\s20\vid_s20_T1.avi,0.26219048332860995,0.003689767532803635,0.0321885235404115,0.13149241966087008,0.3707281837668937,0.004578893218435151,0.19513172895197592,0.3707281837668937,sad,0.595175145980436,3
s20,T1,90.0,150.0,H:\s11_to_s20\s20\vid_s20_T1.avi,0.17005677080870754,0.006311229821767916,0.05148288377506994,0.1889511876939525,0.37871632337746464,0.0019509156954819775,0.20253068882755546,0.37871632337746464,sad,0.5566672948085964,3
s20,T1,120.0,180.0,H:\s11_to_s20\s20\vid_s20_T1.avi,0.2362351316096486,0.00929503114539022,0.0529335554942709,0.13967684461923116,0.16704893407333554,0.008155663008983233,0.3866548400491403,0.3866548400491403,neutral,0.5139344766716434,3
s20,T2,0.0,60.0,H:\s11_to_s20\s20\vid_s20_T2.avi,0.0298837001202352,9.697653819515519e-05,0.007584026450549906,0.4523985143875134,0.13902843346617869,0.1252098513218788,0.2457984977154489,0.4523985143875134,happy,0.35947246880650635,3
s20,T2,30.0,90.0,H:\s11_to_s20\s20\vid_s20_T2.avi,0.12443982835685091,0.02378507442159576,0.1743297265490159,0.02197403313881976,0.17814305096833594,0.11217387888725083,0.36515440767813095,0.36515440767813095,neutral,0.5746693473660086,3
s20,T2,60.0,120.0,H:\s11_to_s20\s20\vid_s20_T2.avi,0.21157771048785065,0.0009625119937493994,0.10620621015187025,0.04677989138807395,0.31911766187949303,0.0029217850959509964,0.3124342290030117,0.31911766187949303,sad,0.599962987261945,3
s20,T2,90.0,150.0,H:\s11_to_s20\s20\vid_s20_T2.avi,0.16314238419506313,0.0037442331659855283,0.09605587755317863,0.34445696399325354,0.33348158753929785,0.023770345354264182,0.03534860819895711,0.34445696399325354,happy,0.5412017229447141,3
s20,T2,120.0,180.0,H:\s11_to_s20\s20\vid_s20_T2.avi,0.1439067523421655,0.0044883902215541996,0.11252283175047506,0.35548133142294286,0.1421109473846651,0.05547009255680362,0.18601965432139358,0.35548133142294286,happy,0.4701632762744695,3
s20,T3,0.0,60.0,H:\s11_to_s20\s20\vid_s20_T3.avi,0.07549070625764447,6.852226795213528e-05,0.04587478094289257,0.11989516896881129,0.1494214421540104,0.11665543809594842,0.49259394131274076,0.49259394131274076,neutral,0.45038784488790395,3
s20,T3,30.0,90.0,H:\s11_to_s20\s20\vid_s20_T3.avi,0.15219677481517732,0.006821623298335042,0.15367914088133514,0.28717378887688083,0.03144002289716525,0.007270636344094014,0.36141801288701236,0.36141801288701236,neutral,0.4510041060410378,3
s20,T3,60.0,120.0,H:\s11_to_s20\s20\vid_s20_T3.avi,0.025566464037778038,0.02447719304423218,0.04531183947812558,0.08424370137961994,0.3382212685764543,0.04992614717050553,0.43225338631328447,0.43225338631328447,neutral,0.5000763702441148,3
s20,T3,90.0,150.0,H:\s11_to_s20\s20\vid_s20_T3.avi,0.004271444327047224,0.001968540377464118,0.2790076600522037,0.1284313651001153,0.04121711282421131,0.2716200422485889,0.27348383507036944,0.2790076600522037,fear,0.5316120913733816,3
s20,T3,120.0,180.0,H:\s11_to_s20\s20\vid_s20_T3.avi,0.05412806135489276,9.348196632186591e-06,0.3396900843138451,0.13498664426249304,0.1517131377605442,0.006350656881909323,0.31312206722968333,0.3396900843138451,fear,0.5692683554777818,3
s51,T1,0.0,60.0,H:\s51_to_s56\s51\vid_s51_T1.avi,0.1566747229695175,0.002777917507581249,0.0201886220432167,0.18068067998530735,0.3606471908097464,0.004723285162537818,0.27430758152209295,0.3606471908097464,sad,0.5269538237243417,3
s51,T1,30.0,90.0,H:\s51_to_s56\s51\vid_s51_T1.avi,0.16930152794305886,0.00045160955312440387,0.14411588555171434,0.019143835443299357,0.19453984460811466,0.001179367985574809,0.4712679289151136,0.4712679289151136,neutral,0.5532157877120678,3
s51,T1,60.0,120.0,H:\s51_to_s56\s51\vid_s51_T1.avi,0.07662565591647992,0.00019809414983766027,0.1678592037571136,0.015093410968870543,0.4244597287173402,0.000196604092919414,0.3155673023974386,0.4244597287173402,sad,0.6135330396177878,3
s51,T1,90.0,150.0,H:\s51_to_s56\s51\vid_s51_T1.avi,0.14836229023112077,0.0008814690950532366,0.030252147529816618,0.016571689179181028,0.44683404264623067,0.005526155813210454,0.3515722055053873,0.44683404264623067,sad,0.5852494627864052,3
s51,T1,120.0,180.0,H:\s51_to_s56\s51\vid_s51_T1.avi,0.033548852978393086,0.017250884750521195,0.1513927343305282,0.018043609035653302,0.30982233202001414,0.00646087836573861,0.4634807085191515,0.4634807085191515,neutral,0.5454407467021303,3
s51,T2,0.0,60.0,H:\s51_to_s56\s51\vid_s51_T2.avi,0.08538746136158738,0.014686397740195074,0.29423110900459215,0.034028907105822494,0.34360472111799073,0.009880966654695485,0.21818043701511658,0.34360472111799073,sad,0.657166036195427,3
s51,T2,30.0,90.0,H:\s51_to_s56\s51\vid_s51_T2.avi,0.16726815846192156,0.01117273562920583,0.2577659186554762,0.07282409139885347,0.23834407223593648,0.011450342088824056,0.2411746815297823,0.2577659186554762,fear,0.6287026725546033,3
s51,T2,60.0,120.0,H:\s51_to_s56\s51\vid_s51_T2.avi,0.14259754507325853,0.12919028844857952,0.17001204837369588,0.04351666480906393,0.1717564925016047,0.04625550456861525,0.29667145622518215,0.29667145622518215,neutral,0.5983107410928659,3
s51,T2,90.0,150.0,H:\s51_to_s56\s51\vid_s51_T2.avi,0.06771460268204747,0.028417565330888933,0.04980714699811171,0.09814483870418804,0.33415232204977574,0.021973233180602778,0.39979029105438535,0.39979029105438535,neutral,0.5141056157483646,3
s51,T2,120.0,180.0,H:\s51_to_s56\s51\vid_s51_T2.avi,0.036589541025403266,0.023121539445347353,0.04344367531208934,0.11498145372600921,0.21169920332604666,0.002670815495678077,0.567493771669426,0.567493771669426,neutral,0.4381084471807093,3
s51,T3,0.0,60.0,H:\s51_to_s56\s51\vid_s51_T3.avi,0.18001088643153942,0.04948882434947797,0.03252428177263579,0.010695429535539295,0.07691283371869369,0.0030117673798811533,0.6473559768122327,0.6473559768122327,neutral,0.4714195514423226,3
s51,T3,30.0,90.0,H:\s51_to_s56\s51\vid_s51_T3.avi,0.031795503199292995,0.04836729561148914,0.09508384204568027,0.023765182190087716,0.3389184564399137,0.003597608648297631,0.4584721118652386,0.4584721118652386,neutral,0.536136211298469,3
s51,T3,60.0,120.0,H:\s51_to_s56\s51\vid_s51_T3.avi,0.0199598901355961,0.07744677841531881,0.026829868801318397,0.02510531090332159,0.14575307556953418,0.005217082787581074,0.6996879933873298,0.6996879933873298,neutral,0.42766783370179196,3
s51,T3,90.0,150.0,H:\s51_to_s56\s51\vid_s51_T3.avi,0.04699545853449777,0.030417532531471458,0.028877208952367558,0.17650627405991537,0.19956562523339186,0.006130421762301209,0.5115074789260547,0.5115074789260547,neutral,0.4253384212829413,3
s51,T3,120.0,180.0,H:\s51_to_s56\s51\vid_s51_T3.avi,0.21984710615588313,0.0006570537103805442,0.3491540909827664,0.06525809591373005,0.28312978351923546,0.04889131295035241,0.033062556767652046,0.3491540909827664,fear,0.7261756004697802,3
s52,T1,0.0,60.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.015038429040942899,0.15601798451246904,0.14228652841035458,0.4104870172410174,0.11955546007338425,0.001697959387295794,0.15491662133453601,0.4104870172410174,happy,0.44954131269631864,3
s52,T1,30.0,90.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.03705967456303392,0.0013720660260386661,0.027784924425977926,0.44127311279361825,0.03040447506003391,0.0008052949240276991,0.4613004522072696,0.4613004522072696,neutral,0.30357736957083187,3
s52,T1,60.0,120.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.31721150366699896,0.0026089981652371425,0.0426381384025051,0.15106740037701893,0.03483389908208728,0.0006753696872694501,0.45096469061888317,0.45096469061888317,neutral,0.4887384330610968,3
s52,T1,90.0,150.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.35038325573698303,0.004610232487993,0.04082375973683446,0.15799478986837234,0.02351535221162496,0.003226000114551361,0.41944660984364085,0.41944660984364085,neutral,0.49950908943937633,3
s52,T1,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.0738822965279275,0.0027399848914174203,0.10166342283524003,0.37245950250609955,0.24020801370832578,0.0002324209891541424,0.20881435854183558,0.37245950250609955,happy,0.4543238429569745,3
s52,T2,0.0,60.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.12236822653568469,0.0014072636932953755,0.04219978806614472,0.4990959438645377,0.1992313305197986,0.0017335800681598564,0.1339638672523791,0.4990959438645377,happy,0.4118270748243326,3
s52,T2,30.0,90.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.1289802116801353,0.00022889945529385055,0.15781575131660974,0.15291681464668214,0.05079001275709127,0.008551540030592657,0.5007167701135952,0.5007167701135952,neutral,0.4665097588675112,3
s52,T2,60.0,120.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.008774452561348227,0.03140599638277488,0.18660295604154467,0.3653924114083489,0.14269102815667664,0.0008670951039077009,0.26426606034539896,0.3653924114083489,happy,0.4405383681686654,3
s52,T2,90.0,150.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.07206627446012462,0.0043113979722342035,0.2927278344604872,0.01926265728778868,0.15165520459074242,0.061099321688060565,0.3988773095405624,0.3988773095405624,neutral,0.5833078210791829,3
s52,T2,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.10407797058206225,0.04535245483312794,0.21343164954443083,0.016255884251113368,0.5809530951205842,0.003280927390905419,0.036648018277776036,0.5809530951205842,sad,0.7302631114308503,3
s52,T3,0.0,60.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.16272338428343114,0.007692328643273666,0.2646690046489852,0.11743778925790221,0.15608055132767587,0.02188755156043899,0.26950939027829296,0.26950939027829296,neutral,0.5921761021254527,3
s52,T3,30.0,90.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.1131926668612676,0.00023078598552935125,0.21814076699007132,0.24271181072473114,0.011186161279963665,0.11427274954064352,0.30026505861779346,0.30026505861779346,neutral,0.486807712957808,3
s52,T3,60.0,120.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.1436935237362014,1.8698919114143575e-05,0.11177161050545072,0.25531243388843844,0.07874687281099545,0.049164937509146155,0.3612919226306537,0.3612919226306537,neutral,0.4552815205792671,3
s52,T3,90.0,150.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.1413849225859785,0.0027548359112692135,0.1408267639053786,0.023267530003585096,0.08678548367256829,0.002730100203506891,0.6022503637177133,0.6022503637177133,neutral,0.4955793509545092,3
s52,T3,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.021090357809069732,0.0013485669057863288,0.0780915243961215,0.3042406612961564,0.04117706442954754,0.16350450621207555,0.39054731895124295,0.39054731895124295,neutral,0.38348053338351545,3
s53,T1,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.036688487382695194,0.012511861583731937,0.10047242213966028,0.2667073176994894,0.16280207025207596,0.030117559746180373,0.3907002811961668,0.3907002811961668,neutral,0.4300739702123805,3
s53,T1,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.012381098369259795,0.012546802233395368,0.06355402641156853,0.467333143503385,0.0652702168092292,0.01770458652768309,0.361210126145479,0.467333143503385,happy,0.3288969115539832,3
s53,T1,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.006157452906600022,0.00757254746073908,0.4548670564555817,0.16898394643562262,0.16541379091658384,0.017136409973275837,0.1798687958515969,0.4548670564555817,fear,0.6132103725619921,3
s53,T1,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.01600011721020378,0.03251776150872731,0.1937597882217653,0.1385609104532722,0.24839075006651568,0.07809780382566094,0.29267286871385484,0.29267286871385484,neutral,0.5399994056046254,3
s53,T1,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.01254263832913549,0.04250389497623191,0.42528630588334865,0.005133560678908835,0.21256248188522708,0.01770333401428638,0.28426778423286164,0.42528630588334865,fear,0.6551016717899327,3
s53,T2,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.19725974459665566,0.004484429308973965,0.13958352518184267,0.10655519950370991,0.27836163052248936,0.08891103112979344,0.18484443975653497,0.27836163052248936,sad,0.6071548017423308,3
s53,T2,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.012580271282230373,4.584243594158484e-06,0.12124686749898388,0.09226869462045702,0.010696566487475141,0.01524303231489848,0.747959983552361,0.747959983552361,neutral,0.3851679270981787,3
s53,T2,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.06170613534527147,0.032868944125286494,0.10788010496130411,0.24853013367708984,0.17731608366933857,0.026483705782663087,0.3452148924390464,0.3452148924390464,neutral,0.46085168756328,3
s53,T2,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.0001266290136563862,2.3609446564145553e-07,0.1254094095707388,0.055778438855797634,0.024780289154189502,0.1250234588497576,0.6688815384613944,0.6688815384613944,neutral,0.41738638375036263,3
s53,T2,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.03937643095730841,0.08736537665032258,0.023103177980038442,0.26695954281701134,0.09050886088614007,0.21185387804419467,0.2808327326649845,0.2808327326649845,neutral,0.4301525070932838,3
s53,T3,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.0499047764121572,6.056845562408411e-06,0.17379592073948572,0.06954244492314807,0.2613559010811949,0.0018984892375597101,0.443496410760892,0.443496410760892,neutral,0.5313113818020414,3
s53,T3,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.1816700735365324,2.9549834756555096e-05,0.15078954100617772,0.10299826602801128,0.09833060582700714,0.0013529363542852174,0.4648290274132297,0.4648290274132297,neutral,0.512354390419689,3
s53,T3,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.23788330186369366,4.3221357380647237e-05,0.10822323968486176,0.19388601024047147,0.27297947505872333,0.006169807004608028,0.18081494479026117,0.27297947505872333,sad,0.57502466581709,3
s53,T3,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.04355041487098141,0.10872995552567238,0.07407342366962132,0.06397167229609034,0.06795826105490191,0.007520221776318566,0.6341960508064141,0.6341960508064141,neutral,0.43926281898127384,3
s53,T3,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.047234572512478534,0.02272884451625395,0.3704021488620537,0.11820105849374252,0.25979417385138104,0.021776808113234392,0.1598623936508559,0.3704021488620537,fear,0.6395463049462019,3
s54,T1,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.13246279509842274,3.744006997049214e-05,0.046661822298885276,0.026383083567269122,0.18007485127740944,0.0003046278165234294,0.6140753798715194,0.6140753798715194,neutral,0.476732759100188,3
s54,T1,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.10210132147311478,8.548717865795451e-05,0.140887905184519,0.06133407550397527,0.14513574535964208,0.0004515412610942247,0.5500039240389968,0.5500039240389968,neutral,0.493281381502559,3
s54,T1,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.025129372480838467,2.5186401741853254e-05,0.03480870353385947,0.03823324483243192,0.0770009023255769,0.0008421377821385906,0.8239604526434127,0.8239604526434127,neutral,0.3761611771119572,3
s54,T1,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.14767826756170982,3.839815027377195e-05,0.05825683179897787,0.16372965776469342,0.15479894093875649,0.0002513838367298458,0.47524651994885875,0.47524651994885875,neutral,0.460830755188071,3
s54,T1,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.034105398973745316,0.00010417049492305096,0.05633280553579284,0.018004339576991567,0.2600258821945844,0.0006628684165364586,0.6307645348074263,0.6307645348074263,neutral,0.4679066848923985,3
s54,T2,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.19110238708857907,0.026258818373043353,0.10795330937570428,0.24794069978739253,0.15005064866933548,0.0648782758688239,0.21181586083712145,0.24794069978739253,happy,0.5186281393332656,3
s54,T2,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.06397295590190002,0.009734389380379845,0.2838233087099104,0.012733764831158075,0.2792918326258482,0.06708682335519878,0.28335692519560457,0.2838233087099104,fear,0.630001727971774,3
s54,T2,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.13425190103525037,0.0404628920006,0.037192400480640986,0.08366825126893392,0.2615572765164173,0.010249118785878489,0.432618159912279,0.432618159912279,neutral,0.513986178621544,3
s54,T2,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.11479055790276167,0.006092126713801569,0.11256097926525194,0.024696791253815784,0.19579676372573893,0.1313300159413249,0.41473276519730523,0.41473276519730523,neutral,0.5420170108021438,3
s54,T2,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.02939722492104976,0.0894213891857134,0.060149726100106556,0.14343296430554348,0.11522933009329299,0.12807150091299938,0.4342978644812943,0.4342978644812943,neutral,0.4536492851465481,3
s54,T3,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.16274429104617202,0.004781965266817413,0.1272047851430834,0.25419067184116867,0.03322680099387695,0.2656154039653296,0.15223608174355185,0.2656154039653296,surprise,0.506052872575864,3
s54,T3,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.1391383183976303,0.012173186155035662,0.17865960701727124,0.30429819597395874,0.15221090017702754,0.03890807701900465,0.17461171526007183,0.30429819597395874,happy,0.5130898019146569,3
s54,T3,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.2417473863142866,0.011787412733614673,0.36543633145927945,0.012490185229219125,0.11888050327731048,0.14609646482959013,0.10356171615669953,0.36543633145927945,fear,0.7133692319780163,3
s54,T3,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.12843105243628714,0.11391313442860411,0.21220428096159993,0.3120287305323277,0.15090365331450772,0.044596097656313866,0.037923050670359434,0.3120287305323277,happy,0.5620584439855927,3
s54,T3,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.09518669399722973,0.05142832187665388,0.09692805215200845,0.11885242480969936,0.20478358190894586,0.21772930817708525,0.21509161707837746,0.21772930817708525,surprise,0.5509275108057802,3
s55,T1,0.0,60.0,H:\s51_to_s56\s55\vid_s55_T1.avi,8.078828094770833e-05,1.1447623869814785e-07,0.05858102136760284,0.13984753796477617,0.02494766137164324,0.0018540938973916575,0.7746887826413996,0.7746887826413996,neutral,0.341913611741119,3
s55,T1,30.0,90.0,H:\s51_to_s56\s55\vid_s55_T1.avi,0.03730279045679107,0.04764455307741355,0.022262338883456186,0.05387684237095711,0.1683464329839175,0.0002816806323484935,0.670285361595116,0.670285361595116,neutral,0.4267170199424335,3
s55,T1,60.0,120.0,H:\s51_to_s56\s55\vid_s55_T1.avi,8.595589102141407e-06,6.411118819131305e-07,0.00012661187596030066,0.44181134337640177,0.33623571496366494,9.861547006264238e-07,0.22181610692828824,0.44181134337640177,happy,0.39271238570565636,3
s55,T1,90.0,150.0,H:\s51_to_s56\s55\vid_s55_T1.avi,0.0033674858274464017,1.4161063014495078e-08,0.010688759773693692,0.0041813305057132434,0.5681145776629971,1.557828835710919e-06,0.41364627424025074,0.5681145776629971,sad,0.5539422440702458,3
s55,T1,120.0,180.0,H:\s51_to_s56\s55\vid_s55_T1.avi,0.0003645238417247774,8.987534741373584e-10,0.017053447563853685,1.6382220628935237e-06,0.8778924613395755,3.207332324047687e-11,0.10468792810195628,0.8778924613395755,sad,0.6803700541685398,3
s55,T2,0.0,60.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.0004841876379374117,1.1250779658342449e-10,0.01070896087076415,5.962827936859749e-06,0.986695207533856,3.1042691392997564e-10,0.002105680706570828,0.986695207533856,sad,0.7205854076572471,3
s55,T2,30.0,90.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.13406420437064373,2.809623320068143e-05,0.006748664228849249,0.03883021272895356,0.5742072871888947,0.00025172116169895755,0.2458698140877591,0.5742072871888947,sad,0.6122423057438464,3
